,date,yrMnth,dayOW,account,company,companyCode,cost,spenInc,category.unique,subcategory.unique
1672,6/27/2019,Jun-19,Thu,Amex,,,-127.84,Spend,Food,Groceries
1673,7/1/2019,Jul-19,Mon,Amex,,,-6.67,Spend,Food,Groceries
1674,7/3/2019,Jul-19,Wed,Amex,,,-256.83,Spend,Food,Groceries
1675,7/6/2019,Jul-19,Sat,Amex,,,-86.18,Spend,Food,Groceries
1676,7/11/2019,Jul-19,Thu,Amex,,,3.23,Inc,Food,Groceries
1677,7/11/2019,Jul-19,Thu,Amex,,,-173.95,Spend,Food,Groceries
1678,7/14/2019,Jul-19,Sun,Amex,,,-94.68,Spend,Food,Groceries
1679,7/14/2019,Jul-19,Sun,Amex,,,-28,Spend,Food,Groceries
1680,7/15/2019,Jul-19,Mon,Amex,,,-83.8,Spend,Food,Groceries
1681,7/17/2019,Jul-19,Wed,Amex,,,-59.13,Spend,Food,Groceries
1682,7/20/2019,Jul-19,Sat,Amex,,,-88.74,Spend,Food,Groceries
1683,7/20/2019,Jul-19,Sat,Amex,,,-11,Spend,Food,Groceries
1684,7/26/2019,Jul-19,Fri,Amex_CredCard,,,-60.39,Spend,Food,Groceries
1685,7/27/2019,Jul-19,Sat,Amex,,,-19.68,Spend,Food,Groceries
1686,7/27/2019,Jul-19,Sat,Amex,,,-25,Spend,Food,Groceries
1687,7/30/2019,Jul-19,Tue,Amex,,,-5.13,Spend,Food,Groceries
1688,7/30/2019,Jul-19,Tue,Checking,,,-58.82,Spend,Food,Groceries
1689,8/1/2019,Aug-19,Thu,Amex_CredCard,,,-22.74,Spend,Food,Groceries
1690,8/1/2019,Aug-19,Thu,Amex,,,12.68,Inc,Food,Groceries
1691,8/1/2019,Aug-19,Thu,Amex,,,-48.01,Spend,Food,Groceries
1692,8/3/2019,Aug-19,Sat,Amex,,,-196.31,Spend,Food,Groceries
1693,8/7/2019,Aug-19,Wed,Checking,,,-84.58,Spend,Food,Groceries
1694,8/9/2019,Aug-19,Fri,Amex,,,-85.17,Spend,Food,Groceries
1695,8/14/2019,Aug-19,Wed,Amex,,,-56.17,Spend,Food,Groceries
1696,8/17/2019,Aug-19,Sat,Amex_CredCard,,,-42.07,Spend,Food,Groceries
1697,8/18/2019,Aug-19,Sun,Amex_CredCard,,,-4.2,Spend,Food,Groceries
1698,8/19/2019,Aug-19,Mon,Amex_CredCard,,,-111.63,Spend,Food,Groceries
1699,8/19/2019,Aug-19,Mon,Checking,,,-154.36,Spend,Food,Groceries
1700,8/22/2019,Aug-19,Thu,Amex,,,-44,Spend,Food,Groceries
1701,8/25/2019,Aug-19,Sun,Amex_CredCard,,,-21.51,Spend,Food,Groceries
1702,8/27/2019,Aug-19,Tue,Amex,,,-11,Spend,Food,Groceries
1703,8/30/2019,Aug-19,Fri,Amex,,,-81.85,Spend,Food,Groceries
1704,8/31/2019,Aug-19,Sat,Amex,,,-213.56,Spend,Food,Groceries
1705,9/2/2019,Sep-19,Mon,Amex_CredCard,,,-21.1,Spend,Food,Groceries
1706,9/5/2019,Sep-19,Thu,Amex_CredCard,,,-64.35,Spend,Food,Groceries
1707,9/6/2019,Sep-19,Fri,Amex_CredCard,,,-51.25,Spend,Food,Groceries
1708,9/9/2019,Sep-19,Mon,Amex_CredCard,,,-29.27,Spend,Food,Groceries
1709,9/9/2019,Sep-19,Mon,Amex_CredCard,,,-37.07,Spend,Food,Groceries
1710,9/15/2019,Sep-19,Sun,Amex,,,-94.11,Spend,Food,Groceries
1711,9/15/2019,Sep-19,Sun,Amex,,,-22.39,Spend,Food,Groceries
1712,9/19/2019,Sep-19,Thu,Amex_CredCard,,,-40.74,Spend,Food,Groceries
1713,9/20/2019,Sep-19,Fri,Amex_CredCard,,,-20.34,Spend,Food,Groceries
1714,9/21/2019,Sep-19,Sat,Amex_CredCard,,,-92.07,Spend,Food,Groceries
1715,9/23/2019,Sep-19,Mon,Amex_CredCard,,,-68,Spend,Food,Groceries
1716,9/24/2019,Sep-19,Tue,Amex,,,-87.2,Spend,Food,Groceries
1717,9/26/2019,Sep-19,Thu,Amex_CredCard,,,-67.44,Spend,Food,Groceries
1718,9/26/2019,Sep-19,Thu,Amex_CredCard,,,-11,Spend,Food,Groceries
1719,9/29/2019,Sep-19,Sun,Amex_CredCard,,,-38.9,Spend,Food,Groceries
1720,10/2/2019,Oct-19,Wed,Amex_CredCard,,,-62.72,Spend,Food,Groceries
1721,10/4/2019,Oct-19,Fri,Amex_CredCard,,,-12.59,Spend,Food,Groceries
1722,10/5/2019,Oct-19,Sat,Amex_CredCard,,,-15.36,Spend,Food,Groceries
1723,10/5/2019,Oct-19,Sat,Amex_CredCard,,,-350.23,Spend,Food,Groceries
1724,10/7/2019,Oct-19,Mon,Amex_CredCard,,,-37.61,Spend,Food,Groceries
1725,10/7/2019,Oct-19,Mon,Amex,,,-33.7,Spend,Food,Groceries
1726,10/8/2019,Oct-19,Tue,Amex,,,-11.54,Spend,Food,Groceries
1727,10/11/2019,Oct-19,Fri,Amex,,,-30.03,Spend,Food,Groceries
1728,10/11/2019,Oct-19,Fri,Checking,,,-202.95,Spend,Food,Groceries
1729,10/12/2019,Oct-19,Sat,Amex_CredCard,,,-63.17,Spend,Food,Groceries
1730,10/14/2019,Oct-19,Mon,Amex_CredCard,,,-51.93,Spend,Food,Groceries
1731,10/15/2019,Oct-19,Tue,Amex_CredCard,,,-32.15,Spend,Food,Groceries
1732,10/15/2019,Oct-19,Tue,Amex_CredCard,,,-78.19,Spend,Food,Groceries
1733,10/17/2019,Oct-19,Thu,Amex_CredCard,,,-29.05,Spend,Food,Groceries
1734,10/18/2019,Oct-19,Fri,Amex_CredCard,,,-36.52,Spend,Food,Groceries
1735,10/18/2019,Oct-19,Fri,Amex_CredCard,,,-2.8,Spend,Food,Groceries
1736,10/18/2019,Oct-19,Fri,Amex_CredCard,,,-46.61,Spend,Food,Groceries
1737,10/20/2019,Oct-19,Sun,Amex_CredCard,,,-36.44,Spend,Food,Groceries
1738,10/22/2019,Oct-19,Tue,Amex_CredCard,,,-26.15,Spend,Food,Groceries
1739,10/27/2019,Oct-19,Sun,Amex_CredCard,,,-127.2,Spend,Food,Groceries
1740,10/29/2019,Oct-19,Tue,Amex_CredCard,,,-155.7,Spend,Food,Groceries
1741,10/31/2019,Oct-19,Thu,Amex_CredCard,,,-69.54,Spend,Food,Groceries
1742,11/3/2019,Nov-19,Sun,Amex_CredCard,,,-152.97,Spend,Food,Groceries
1743,11/3/2019,Nov-19,Sun,Amex_CredCard,,,-11,Spend,Food,Groceries
1744,11/4/2019,Nov-19,Mon,Amex_CredCard,,,-3.08,Spend,Food,Groceries
1745,11/4/2019,Nov-19,Mon,Amex_CredCard,,,30.72,Inc,Food,Groceries
1746,11/7/2019,Nov-19,Thu,Amex_CredCard,,,-63.34,Spend,Food,Groceries
1747,11/7/2019,Nov-19,Thu,Amex_CredCard,,,-63.14,Spend,Food,Groceries
1748,11/11/2019,Nov-19,Mon,Amex_CredCard,,,-203.96,Spend,Food,Groceries
1749,11/16/2019,Nov-19,Sat,Amex_CredCard,,,-147.19,Spend,Food,Groceries
1750,11/16/2019,Nov-19,Sat,Amex_CredCard,,,-107.26,Spend,Food,Groceries
1751,11/18/2019,Nov-19,Mon,Amex_CredCard,,,-31.21,Spend,Food,Groceries
1752,11/20/2019,Nov-19,Wed,Amex,,,-38.23,Spend,Food,Groceries
1753,11/20/2019,Nov-19,Wed,Amex_CredCard,,,-25.49,Spend,Food,Groceries
1754,11/24/2019,Nov-19,Sun,Amex_CredCard,,,-133.04,Spend,Food,Groceries
1755,11/24/2019,Nov-19,Sun,Amex_CredCard,,,-5.63,Spend,Food,Groceries
1756,11/25/2019,Nov-19,Mon,Amex_CredCard,,,-96.99,Spend,Food,Groceries
1757,11/26/2019,Nov-19,Tue,Amex_CredCard,,,-62.95,Spend,Food,Groceries
1758,11/27/2019,Nov-19,Wed,Amex_CredCard,,,-62.43,Spend,Food,Groceries
1759,11/27/2019,Nov-19,Wed,Amex_CredCard,,,-115.1,Spend,Food,Groceries
1760,11/27/2019,Nov-19,Wed,Amex_CredCard,,,-100.96,Spend,Food,Groceries
1761,12/4/2019,Dec-19,Wed,Amex_CredCard,,,-11,Spend,Food,Groceries
1762,12/4/2019,Dec-19,Wed,Amex_CredCard,,,-127.44,Spend,Food,Groceries
1763,12/4/2019,Dec-19,Wed,Amex_CredCard,,,-14.51,Spend,Food,Groceries
1764,12/8/2019,Dec-19,Sun,Amex_CredCard,,,-52.03,Spend,Food,Groceries
1765,12/11/2019,Dec-19,Wed,Amex_CredCard,,,-26.65,Spend,Food,Groceries
1766,12/15/2019,Dec-19,Sun,Amex_CredCard,,,-89.04,Spend,Food,Groceries
1767,12/15/2019,Dec-19,Sun,Amex_CredCard,,,-50.36,Spend,Food,Groceries
1768,12/16/2019,Dec-19,Mon,Checking,,,-62.95,Spend,Food,Groceries
1769,12/18/2019,Dec-19,Wed,Amex_CredCard,,,-125.87,Spend,Food,Groceries
1770,12/18/2019,Dec-19,Wed,Amex_CredCard,,,-22,Spend,Food,Groceries
1771,12/20/2019,Dec-19,Fri,Credit,,,-177.06,Spend,Food,Groceries
1772,12/20/2019,Dec-19,Fri,Credit,,,-9.33,Spend,Food,Groceries
1773,12/21/2019,Dec-19,Sat,Amex_CredCard,,,-19.6,Spend,Food,Groceries
1774,12/23/2019,Dec-19,Mon,Amex_CredCard,,,-29.47,Spend,Food,Groceries
1775,12/23/2019,Dec-19,Mon,Amex_CredCard,,,-164.57,Spend,Food,Groceries
1776,12/23/2019,Dec-19,Mon,Amex_CredCard,,,-6.78,Spend,Food,Groceries
1777,12/23/2019,Dec-19,Mon,Checking,,,-302.95,Spend,Food,Groceries
1778,12/26/2019,Dec-19,Thu,Amex_CredCard,,,-7.97,Spend,Food,Groceries
1779,12/28/2019,Dec-19,Sat,Amex_CredCard,,,-6.89,Spend,Food,Groceries
1780,12/29/2019,Dec-19,Sun,Amex_CredCard,,,-152.88,Spend,Food,Groceries
1781,12/31/2019,Dec-19,Tue,Amex_CredCard,,,-15.97,Spend,Food,Groceries
1782,1/1/2020,Jan-20,Wed,Amex_CredCard,,,-46.35,Spend,Food,Groceries
1783,1/2/2020,Jan-20,Thu,Amex_CredCard,,,-21.93,Spend,Food,Groceries
1784,1/5/2020,Jan-20,Sun,Amex,,,-14.51,Spend,Food,Groceries
1785,1/6/2020,Jan-20,Mon,Amex,,,-160.95,Spend,Food,Groceries
1786,1/7/2020,Jan-20,Tue,Amex,,,-66.17,Spend,Food,Groceries
1787,1/8/2020,Jan-20,Wed,Amex,,,-41.22,Spend,Food,Groceries
1788,1/9/2020,Jan-20,Thu,Amex,,,-103.78,Spend,Food,Groceries
1789,1/12/2020,Jan-20,Sun,Amex,,,-107.36,Spend,Food,Groceries
1790,1/12/2020,Jan-20,Sun,Amex,,,-15.97,Spend,Food,Groceries
1791,1/13/2020,Jan-20,Mon,Amex,,,-64.4,Spend,Food,Groceries
1792,1/14/2020,Jan-20,Tue,Amex,,,-30.3,Spend,Food,Groceries
1793,1/15/2020,Jan-20,Wed,Amex,,,-49.76,Spend,Food,Groceries
1794,1/18/2020,Jan-20,Sat,Amex,,,-189.34,Spend,Food,Groceries
1795,1/20/2020,Jan-20,Mon,Amex,,,-8.47,Spend,Food,Groceries
1796,1/20/2020,Jan-20,Mon,Amex,,,-42.22,Spend,Food,Groceries
1797,1/21/2020,Jan-20,Tue,Amex,,,-39.88,Spend,Food,Groceries
1798,1/26/2020,Jan-20,Sun,Amex,,,-48.59,Spend,Food,Groceries
1799,1/28/2020,Jan-20,Tue,Amex,,,-152.16,Spend,Food,Groceries
1800,1/29/2020,Jan-20,Wed,Amex,,,-38.36,Spend,Food,Groceries
1801,1/30/2020,Jan-20,Thu,Amex,,,-81,Spend,Food,Groceries
1802,1/30/2020,Jan-20,Thu,Amex,,,-29.29,Spend,Food,Groceries
1803,2/3/2020,Feb-20,Mon,Checking,,,-14.51,Spend,Food,Groceries
1804,2/3/2020,Feb-20,Mon,Checking,,,-56.7,Spend,Food,Groceries
1805,2/6/2020,Feb-20,Thu,Checking,,,-230.03,Spend,Food,Groceries
1806,2/12/2020,Feb-20,Wed,Amex,,,-31.31,Spend,Food,Groceries
1807,2/14/2020,Feb-20,Fri,Amex,,,-59.12,Spend,Food,Groceries
1808,2/15/2020,Feb-20,Sat,Amex,,,-71.95,Spend,Food,Groceries
1809,2/15/2020,Feb-20,Sat,Amex_CredCard,,,-20.49,Spend,Food,Groceries
1810,2/17/2020,Feb-20,Mon,Amex,,,-65.7,Spend,Food,Groceries
1811,2/18/2020,Feb-20,Tue,Checking,,,-68.15,Spend,Food,Groceries
1812,2/18/2020,Feb-20,Tue,Amex,,,-122.11,Spend,Food,Groceries
1813,2/19/2020,Feb-20,Wed,Amex,,,-73.39,Spend,Food,Groceries
1814,2/20/2020,Feb-20,Thu,Amex,,,-34.11,Spend,Food,Groceries
1815,2/20/2020,Feb-20,Thu,Amex,,,-80,Spend,Food,Groceries
1816,2/21/2020,Feb-20,Fri,Amex,,,-33.6,Spend,Food,Groceries
1817,2/23/2020,Feb-20,Sun,Amex,,,-8.63,Spend,Food,Groceries
1818,2/24/2020,Feb-20,Mon,Amex,,,-56.34,Spend,Food,Groceries
1819,2/25/2020,Feb-20,Tue,Amex,,,-30.57,Spend,Food,Groceries
1820,2/25/2020,Feb-20,Tue,Amex,,,-169.04,Spend,Food,Groceries
1821,2/26/2020,Feb-20,Wed,Amex,,,-5.13,Spend,Food,Groceries
1822,2/29/2020,Feb-20,Sat,Amex,,,-144.88,Spend,Food,Groceries
1823,3/1/2020,Mar-20,Sun,Amex,,,-45.79,Spend,Food,Groceries
1824,3/2/2020,Mar-20,Mon,Amex,,,-118.81,Spend,Food,Groceries
1825,3/2/2020,Mar-20,Mon,Amex,,,-42.22,Spend,Food,Groceries
1826,3/5/2020,Mar-20,Thu,Amex,,,-38.95,Spend,Food,Groceries
1827,3/5/2020,Mar-20,Thu,Amex,,,-136.6,Spend,Food,Groceries
1828,3/9/2020,Mar-20,Mon,Amex,,,-81.72,Spend,Food,Groceries
1829,3/11/2020,Mar-20,Wed,Amex,,,-202.74,Spend,Food,Groceries
1830,3/12/2020,Mar-20,Thu,Amex,,,-20.36,Spend,Food,Groceries
1831,3/12/2020,Mar-20,Thu,Amex,,,-187.23,Spend,Food,Groceries
1832,3/12/2020,Mar-20,Thu,Checking,,,-102.95,Spend,Food,Groceries
1833,3/13/2020,Mar-20,Fri,Amex,,,-244.7,Spend,Food,Groceries
1834,3/14/2020,Mar-20,Sat,Amex,,,-40.09,Spend,Food,Groceries
1835,3/16/2020,Mar-20,Mon,Amex,,,-8.2,Spend,Food,Groceries
1836,3/16/2020,Mar-20,Mon,Amex,,,-47.44,Spend,Food,Groceries
1837,3/18/2020,Mar-20,Wed,Checking,,,-23.56,Spend,Food,Groceries
1838,3/18/2020,Mar-20,Wed,Checking,,,-185.57,Spend,Food,Groceries
1839,3/20/2020,Mar-20,Fri,Checking,,,-26.65,Spend,Food,Groceries
1840,3/20/2020,Mar-20,Fri,Checking,,,-45.04,Spend,Food,Groceries
1841,3/20/2020,Mar-20,Fri,Amex,,,-13.25,Spend,Food,Groceries
1842,3/20/2020,Mar-20,Fri,Checking,,,-202.95,Spend,Food,Groceries
1843,3/20/2020,Mar-20,Fri,Checking,,,-47.56,Spend,Food,Groceries
1844,3/21/2020,Mar-20,Sat,Amex,,,-63.17,Spend,Food,Groceries
1845,3/23/2020,Mar-20,Mon,Amex,,,-8.63,Spend,Food,Groceries
1846,3/23/2020,Mar-20,Mon,Amex,,,-46.16,Spend,Food,Groceries
1847,3/28/2020,Mar-20,Sat,Amex,,,-132.61,Spend,Food,Groceries
1848,3/31/2020,Mar-20,Tue,Amex,,,-37.96,Spend,Food,Groceries
1849,4/2/2020,Apr-20,Thu,Amex,,,-286.9,Spend,Food,Groceries
1850,4/4/2020,Apr-20,Sat,Amex,,,-188.29,Spend,Food,Groceries
1851,4/8/2020,Apr-20,Wed,Amex,,,-32.02,Spend,Food,Groceries
1852,4/8/2020,Apr-20,Wed,Amex,,,-221.79,Spend,Food,Groceries
1853,4/10/2020,Apr-20,Fri,Amex,,,-15.58,Spend,Food,Groceries
1854,4/10/2020,Apr-20,Fri,Credit,,,-13,Spend,Food,Groceries
1855,4/10/2020,Apr-20,Fri,Checking,,,-83.19,Spend,Food,Groceries
1856,4/16/2020,Apr-20,Thu,Amex,,,-140.68,Spend,Food,Groceries
1857,4/16/2020,Apr-20,Thu,Amex,,,-11,Spend,Food,Groceries
